gene,tpm
2900092C05Rik,0.0
3000002C10Rik,0.60519
3110001I22Rik,2.0259334430000004
3110009E18Rik,11.7836266
3110009M11Rik,0.0
3110021N24Rik,0.338406
3110040M04Rik,0.0
3110040N11Rik,42.808774
3110053B16Rik,3.376582
3110067C02Rik,0.0372161
3110082I17Rik,33.93455
3110082J24Rik,0.173535
3300002I08Rik,2.478904
3425401B19Rik,0.00445563
3830403N18Rik,2.4048
3830406C13Rik,16.30293390763907
4632415L05Rik,8.93986
4632433K11Rik,0.311215
4833418N17Rik,0.515588
4833420G17Rik,15.285233
4833439L19Rik,52.9290527
4921504E06Rik,0.0
4921507P07Rik,0.0109074
4921509C19Rik,0.0287058
4921511C20Rik,0.0
4921517D22Rik,0.0
4921524J17Rik,16.02007
4921524L21Rik,0.0
4921533I20Rik,0.0
4921536K21Rik,0.174236
4921539E11Rik,0.0
4930402F06Rik,0.0
4930402K13Rik,0.0
4930404H24Rik,0.0
4930404N11Rik,0.12436199999999999
4930407I10Rik,0.0
4930412O13Rik,0.0
4930415H17Rik,0.0
4930415L06Rik,0.0
4930421P07Rik,0.118809
4930430F08Rik,8.984676700000001
4930431P19Rik,0.204397
4930432E11Rik,0.0131595
4930432M17Rik,0.0
4930433I11Rik,0.0
4930438A08Rik,0.0
4930444G20Rik,0.0
4930444P10Rik,0.2013345
4930447A16Rik,0.0
4930447C04Rik,0.0134222
4930447F04Rik,0.0
4930448K20Rik,0.0
4930449A18Rik,0.0
4930449I24Rik,0.0
4930451I11Rik,0.0
4930453N24Rik,14.4173
4930455H04Rik,0.0
4930465K10Rik,0.140267
4930467E23Rik,0.00547811
4930469K13Rik,0.190929
4930470P17Rik,0.0198826
4930471M09Rik,0.0265443
4930474N05Rik,0.161396
4930480E11Rik,0.0
4930480G23Rik,0.0
4930486L24Rik,0.173568
4930488N24Rik,0.0
4930503B20Rik,0.0617248
4930503E14Rik,0.06831260000000001
4930503E24Rik,0.0
4930503H13Rik,0.0
4930503L19Rik,18.0768994
4930505A04Rik,0.0675147
4930512M02Rik,0.0
4930513O06Rik,0.0
4930515G13Rik,0.0
4930515G16Rik,0.0
4930516K23Rik,0.0
4930519F09Rik,0.0
4930519F16Rik,0.352934
4930519G04Rik,0.10918720000000001
4930522H14Rik,0.0
4930522L14Rik,8.275310000000001
4930523C07Rik,20.0723266
4930524B15Rik,0.0
4930526A20Rik,0.48072299999999996
4930527J03Rik,0.0
4930529C04Rik,0.0
4930544D05Rik,0.0
4930544G11Rik,0.0
4930548H24Rik,0.17279
4930550C14Rik,0.0734813
4930555G01Rik,0.0
4930555K19Rik,0.0
4930556J24Rik,0.023371799999999998
4930558C23Rik,0.0
4930558K02Rik,0.0
4930562C15Rik,0.5921247000000001
4930563E22Rik,0.3791231
4930563M21Rik,0.0
4930564C03Rik,0.0
4930564D02Rik,0.0
4930568D16Rik,0.0
4930572O03Rik,0.0
4930578G10Rik,0.0
4930578I06Rik,0.0
4930579F01Rik,0.0
4930579G24Rik,15.863
4930583I09Rik,0.0
4930590J08Rik,0.07714582
4930595D18Rik,0.0
4930595M18Rik,0.0
4930596D02Rik,0.0
4931400O07Rik,0.0
4931406B18Rik,0.0
4931406C07Rik,14.736530845
4931408C20Rik,0.0
4931414P19Rik,3.8646909999999997
4931417E11Rik,0.0
4931422A03Rik,0.267769
4931428F04Rik,7.942268
4931428L18Rik,0.1983397
4931429L15Rik,0.0390291
4931440P22Rik,1.4082020000000002
4932411N23Rik,0.0
4932414N04Rik,0.18027869000000002
4932415D10Rik,0.00318592
4932415M13Rik,0.00829732
4932429P05Rik,0.0
4932431P20Rik,0.020842199999999998
4932438A13Rik,8.0570941
4932438H23Rik,0.010624399999999999
4933400A11Rik,0.0
4933401B06Rik,0.0
4933402D24Rik,0.045747
4933402J07Rik,0.0
4933402N03Rik,0.0
4933402N22Rik,0.0
4933403O08Rik,0.0
4933405L10Rik,0.1898766
4933405O20Rik,0.0
4933407L21Rik,0.0784822
4933409G03Rik,0.0
4933409K07Rik,0.020294799999999998
4933411K16Rik,0.12081300000000002
4933412A08Rik,0.0312416
4933412E24Rik,0.0
4933414I15Rik,0.0
4933416E14Rik,0.0
4933416I08Rik,0.0
4933417A18Rik,0.0
4933417G07Rik,0.0
4933421I07Rik,0.0
4933424G06Rik,0.0516567
4933427D14Rik,5.7187393
4933428G20Rik,0.17777
4933428M09Rik,0.0
4933430I17Rik,0.330179
4933434E20Rik,33.919380000000004
4933436I01Rik,0.0
5031410I06Rik,0.122971
5031439G07Rik,29.515166999999998
5033404E19Rik,0.0
5033423K11Rik,0.0
5430401F13Rik,0.0
5430402E10Rik,0.0
5430403G16Rik,0.9767969999999999
5430437J10Rik,0.165446
5530400C23Rik,0.0
5530401A14Rik,0.0372834
5730409E04Rik,13.75045
5730416F02Rik,0.0
5730455P16Rik,12.32545500175011
5730480H06Rik,13.451290000000004
5730507C01Rik,2.2451820000000002
5730522E02Rik,0.0
5830417I10Rik,12.7872
6030458C11Rik,9.462821
6030468B19Rik,0.0
6030469F06Rik,0.0
6030498E09Rik,0.0
6330403K07Rik,0.43260600000000005
6330409D20Rik,0.0
6330411D24Rik,0.0
6330549D23Rik,1.970653
6430548M08Rik,1.9551459999999998
6430550D23Rik,0.31537642000000005
6430571L13Rik,0.179088
6430628N08Rik,0.0
6720489N17Rik,3.376408
6820408C15Rik,0.0480288
6820431F20Rik,117.078759
7420426K07Rik,0.0
7530416G11Rik,0.0754782
7530428D23Rik,0.0
8030462N17Rik,7.979627000000001
8030474K03Rik,0.0
9030025P20Rik,3.4995876000000004
9030619P08Rik,0.0
9030624G23Rik,3.6428
9130008F23Rik,4.009040000000001
9130019O22Rik,4.83765
9130023H24Rik,2.78016
9130230L23Rik,0.19891650000000002
9130401M01Rik,49.9136181
9130409I23Rik,0.041974300000000006
9230102O04Rik,0.0
9230112D13Rik,0.0
9330102E08Rik,0.065206
9330159F19Rik,2.039637
9330182O14Rik,0.0
9430015G10Rik,10.650027
9430025C20Rik,0.0715077
9430038I01Rik,8.430221999999999
9430069I07Rik,0.16889300000000002
9530002B09Rik,0.0
9530003J23Rik,0.09200760000000001
9530050K03Rik,0.0
9530053A07Rik,0.0293334
9530068E07Rik,161.52418799999998
9530077C05Rik,1.7386925999999998
9630041A04Rik,0.0
9830107B12Rik,0.0
9930012K11Rik,3.690484
9930021J03Rik,15.481879999999999
9930022D16Rik,0.0
9930104L06Rik,6.611185
9930111J21Rik1,0.0
9930111J21Rik2,0.355993
A030003K21Rik,0.0
A030005K14Rik,0.0
A030005L19Rik,0.03922
A030014E15Rik,0.0
A130006I12Rik,0.68295
A130010J15Rik,7.729397999999999
A1bg,0.073281
A1cf,0.0
A230072I06Rik,0.0
A26c2,0.0
A26c3,0.0293376
A2m,0.0
A2ml1,0.0
A330044P14Rik,0.114102
A330070K13Rik,0.0
A3galt2,0.0744728
A430005L14Rik,20.053924000000002
A430033K04Rik,4.224311999999999
A430060F13Rik,0.0
A4galt,0.0525875
A4gnt,0.00929043
A530016L24Rik,0.1798045
A530032D15Rik,0.048516699999999996
A530064D06Rik,0.12673800000000002
A530084C06Rik,0.0
A630001G21Rik,1.3125790000000002
A630010A05Rik,0.285665
A630023A22Rik,0.2556468
A630073D07Rik,0.10681800000000001
A630076J17Rik,0.0
A630089N07Rik,5.718872
A630095N17Rik,0.0
A730009L09Rik,0.0
A730046J19Rik,0.0737867
A730049H05Rik,0.048589
A730071L15Rik,0.103599
A830005F24Rik,1.0951
A830018L16Rik,0.040163599999999994
A830031A19Rik,0.0
A930002H24Rik,7.57338
A930003A15Rik,0.0
A930004D18Rik,12.11416
A930007A09Rik,0.453425
A930009A15Rik,0.0
A930017K11Rik,0.0304694
A930017M01Rik,0.00885076
A930018P22Rik,0.0382105
A930033H14Rik,0.549058
A930035D04Rik,9.466280000000001
AA413626,0.727916
AA414768,0.0
AA467197,0.2477193
AA543401,0.0
AA619741,0.0
AA623943,0.0
AA684185,0.0
AA792892,0.0
AA986860,2.61269
AAdacl4fm3,0.0
AB124611,0.0235726
AF067061,0.0
AF067063,0.0
AF366264,0.00803353
AI182371,0.36738990000000005
AI413582,33.96800199999999
AI429214,1.97741
AI467606,0.0823003
AI593442,0.017357499999999998
AI597479,11.265
AI661453,0.0
AI837181,75.9016
AI854703,0.0
AI987944,7.557634999999999
AK157302,0.0
AU015228,0.0
AU015836,0.0
AU018091,0.0247962
AU021092,0.305136
AU022133,0.0
AU022252,16.813950000000002
AU040320,20.60966800202809
AU041133,2.221685
AV320801,0.0
AW146154,1.8131194
AW209491,8.844805
AW549877,15.784970000000001
AW551984,24.768465000000003
AW554918,3.3151520000000003
AW822073,0.0
AW822252,5.85314
AY036118,109.0
AY074887,0.323384
AY358078,0.0
AY761185,0.0
Aaas,57.84308399999999
Aacs,63.843437
Aadac,0.0
Aadacl2,0.0
Aadacl2fm1,0.0
Aadacl2fm2,0.0
Aadacl2fm3,0.0
Aadacl3,0.0
Aadacl4,0.0
Aadacl4fm1,0.0
Aadacl4fm2,0.0
Aadacl4fm4,0.0
Aadacl4fm5,0.0
Aadat,0.0804421
Aagab,8.814744000000001
Aak1,26.7248491
Aamdc,9.0538468
Aamp,110.257423
Aanat,0.0
Aar2,15.57818
Aard,0.0
Aars,131.709744
Aars2,9.615673000000001
Aarsd1,39.550926999999994
Aasdh,6.3519378
Aasdhppt,12.230699999999999
Aass,0.0
Aatf,66.86979699999999
Aatk,0.0
Abat,0.08142630000000001
Abca1,0.08267170000000001
Abca12,0.0341539243124
Abca13,0.00600913
Abca14,0.0
Abca15,0.00462586
Abca16,0.00708886
Abca17,0.0
Abca2,9.167979999999998
Abca3,6.813395
Abca4,0.17090261
Abca5,9.118741400000001
Abca6,0.0
Abca7,4.75556
Abca8a,0.004386142
Abca8b,0.2790545
Abca9,0.054401500000000005
Abcb10,17.5351
Abcb11,0.0398975
Abcb1a,0.125426
Abcb1b,15.2284419
Abcb4,0.14169009999999999
Abcb5,0.0342598
Abcb6,5.7434506
Abcb7,7.16995
Abcb8,16.999292
Abcb9,0.8872636999999999
Abcc1,28.617985323588197
Abcc10,3.2330386000000004
Abcc12,0.4797964417
Abcc2,0.018218
Abcc3,0.38872867
Abcc4,3.451496
Abcc5,21.381272
Abcc6,0.0199028
Abcc8,0.0
Abcc9,0.00812455
Abcd1,6.6619459999999995
Abcd2,0.997374
Abcd3,32.434368799999994
Abcd4,8.578599
Abce1,115.3645
Abcf1,112.43133499999998
Abcf2,79.5407
Abcf3,36.366236
Abcg1,0.07756305
Abcg2,30.3020653
Abcg3,0.0
Abcg4,0.20290470000000005
Abcg5,0.0
Abcg8,0.0
Abhd1,19.9453
Abhd10,8.961169100000001
Abhd11,13.234820000000001
Abhd11os,0.474218
Abhd12,33.743675
Abhd12b,0.103475
Abhd13,10.34285
Abhd14a,15.852574
Abhd14b,2.057187
Abhd15,0.250873
Abhd16a,40.46374999999999
Abhd16b,0.0452531
Abhd17a,82.3871313
Abhd17b,23.292477
Abhd17c,49.7046
Abhd18,1.33796631466
Abhd2,21.863523999999998
Abhd3,0.19785909999999998
Abhd4,21.453259
Abhd5,21.037955256499995
Abhd6,1.93477
Abhd8,31.1190189
Abi1,68.5569850367173
Abi2,21.404117199999998
Abi3,0.042047900000000006
Abi3bp,0.03942346
Abitram,15.884033
Abl1,43.50805690000001
Abl2,27.65425
Ablim1,7.8889961
Ablim2,0.0
Ablim3,0.0178738
Abo,0.0
Abr,28.8511522
Abra,0.0518482
Abracl,181.60481000000004
Abraxas1,9.244061233
Abraxas2,14.2914509
Abt1,5.49137
Abtb1,5.655798000000001
Abtb2,8.589663599999998
Acaa1a,17.221611199999998
Acaa1b,0.474926
Acaa2,26.1602
Acaca,53.6719919
Acacb,0.729703
Acad10,2.2119
Acad11,2.6791389
Acad12,0.8834629999999999
Acad8,15.0635674
Acad9,34.3021668
Acadl,69.94138
Acadm,79.19049559999999
Acads,29.185257
Acadsb,34.90890631175
Acadvl,51.214397001214365
Acan,0.549697
Acap1,0.0377894
Acap2,32.676866
Acap3,16.7906329
Acat1,45.125525
Acat2,168.16097899999997
Acat3,0.793561166413
Acbd3,41.457754
Acbd4,12.743444800000002
Acbd5,17.723692500539425
Acbd6,98.613062
Acbd7,0.07184296989500001
Accs,4.3195412
Accsl,0.5137796
Acd,44.556
Ace,1.414096
Ace2,0.06276910000000001
Ace3,0.035387199999999994
Acer1,0.021797900000000002
Acer2,0.12564299
Acer3,18.992479
Ache,0.131848243
Acin1,114.88726386979998
Ackr1,0.0
Ackr2,0.0179084
Ackr3,26.219820000000002
Ackr4,0.0
Acly,210.45285037021497
Acmsd,0.42811099999999996
Acnat1,0.236227
Acnat2,0.0
Aco1,33.4146
Aco2,138.9349498
Acod1,0.0
Acot1,19.924335
Acot10,0.0
Acot11,2.16254000495177
Acot12,0.00831184
Acot13,23.4048
Acot2,10.5333
Acot3,0.0
Acot4,0.246325
Acot5,0.05528110000000001
Acot6,0.13303166
Acot7,83.77936999
Acot8,6.837673000000001
Acot9,59.95769799999999
Acox1,20.577261
Acox2,0.1555838
Acox3,6.1767223
Acoxl,0.017983000000000002
Acp1,90.74077700000001
Acp2,15.498504
Acp4,0.0
Acp5,0.594047
Acp6,9.613021899999998
Acp7,0.0
Acpp,0.0
Acr,0.0
Acrbp,2.4143046
Acrv1,0.031041200000000005
Acsbg1,0.5407029999999999
Acsbg2,0.0362059
Acsbg3,0.153448
Acsf2,11.467369999999999
Acsf3,11.773176
Acsl1,11.838415999999999
Acsl3,48.421916
Acsl4,26.635444
Acsl5,38.751
Acsl6,2.0572345
Acsm1,0.0
Acsm2,0.0
Acsm3,0.5135123
Acsm4,0.0
Acsm5,0.0
Acss1,0.00695192
Acss2,8.675613700000001
Acss3,0.148208
Acta1,1.2974299999999999
Acta2,901.364
Actb,3941.0020509999995
Actb-ps1,0.037869
Actbl2,0.0
Actc1,0.0
Acte1,0.0
Actg-ps1,7.728739999999999
Actg1,3927.7011510647903
Actg2,30.85943
Actl10,0.146098
Actl11,0.0
Actl6a,60.53332399999999
Actl6b,0.0174596
Actl7a,0.0
Actl7b,0.0
Actl9,0.0
Actn1,259.93351600000005
Actn2,0.389102
Actn3,1.04322
Actn4,414.0617329999999
Actr10,132.8528806
Actr1a,118.3467464
Actr1b,95.59176
Actr2,128.503898
Actr3,385.8369809999999
Actr3-ps,0.689839
Actr3b,2.51713
Actr5,8.563441000000001
Actr6,11.489218000000003
Actr8,17.1978368123101
Actrt1,0.0
Actrt2,0.0
Actrt3,0.24283400000000002
Acvr1,31.738039000000004
Acvr1b,5.35004
Acvr1c,0.00265042
Acvr2a,3.43995
Acvr2b,1.448864
Acvrl1,0.283448
Acy1,16.035100400000005
Acy3,2.837385
Acyp1,12.550064
Acyp2,9.53507
Ada,5.49249
Adad1,0.0
Adad2,0.0
Adal,3.6680086669999996
Adam10,37.808429000000004
Adam11,1.032997
Adam12,9.1492224
Adam15,31.642864000000007
Adam17,36.63156404679
Adam18,0.0
Adam19,32.1297481
Adam1a,0.409972
Adam1b,0.0101242
Adam2,0.0
Adam20,0.0
Adam21,0.0262878
Adam22,0.017024027857179998
Adam23,23.926911405082265
Adam24,0.0
Adam25,0.0
Adam26a,0.0
Adam26b,0.0
Adam28,0.140619
Adam29,0.0
Adam3,0.0
Adam30,0.0
Adam32,0.6037215600000001
Adam33,0.20908
Adam34,0.0
Adam34l,0.0
Adam39,0.0
Adam4,0.113419
Adam5,0.2842001
Adam6a,0.0
Adam6b,0.0
Adam7,0.0
Adam8,2.7914529999999997
Adam9,76.886268
Adamdec1,0.0
Adamts1,28.19301
Adamts10,7.117692900000001
Adamts12,10.351650900000001
Adamts13,0.0
Adamts14,6.174706
Adamts15,0.00557217
Adamts16,0.043563099999999993
Adamts17,0.00430716
Adamts18,0.07563969999999999
Adamts19,0.0340496
Adamts2,14.145858
Adamts20,0.0
Adamts3,0.0
Adamts4,2.785192
Adamts5,5.97691
Adamts6,0.6447106
Adamts7,2.966719
Adamts8,0.0
Adamts9,0.28505450000000004
Adamtsl1,0.03435672
Adamtsl2,0.013924200000000001
Adamtsl3,0.17749589999999998
Adamtsl4,11.390690000000001
Adamtsl5,12.195203
Adap1,0.0
Adap2,0.0
Adar,14.14669449
Adarb1,6.2451029899999995
Adarb2,1.02218613
Adat1,3.656174
Adat2,13.1386
Adat3,5.192409
Adck1,10.615018999999998
Adck2,12.39705
Adck5,12.929969000000002
Adcy1,5.27989
Adcy10,0.049249280000000006
Adcy2,0.0
Adcy3,1.403513
Adcy4,0.045341599999999996
Adcy5,0.0209342
Adcy6,23.41891
Adcy7,0.4492420122256399
Adcy8,0.00588998
Adcy9,1.929565
Adcyap1,0.0651496
Adcyap1r1,0.23066019999999998
Add1,157.4572721014112
Add2,0.075787487146
Add3,17.44671379270201
Adgb,0.00696211
Adgra1,0.0
Adgra2,75.10477900000001
Adgra3,22.3922342387776
Adgrb1,0.0121332
Adgrb2,2.0402876436382997
Adgrb3,0.040769599999999996
Adgrd1,0.0
Adgrd2-ps,0.0
Adgre1,0.0
Adgre4,0.00721811
Adgre5,15.295393
Adgrf1,0.0
Adgrf2,0.0
Adgrf3,0.0
Adgrf4,0.0
Adgrf5,0.085458171
Adgrg1,11.377039
Adgrg2,0.0
Adgrg3,0.027454480000000003
Adgrg4,0.126798
Adgrg5,0.1143501
Adgrg6,2.37416104
Adgrg7,0.0
Adgrl1,25.210660047255647
Adgrl2,118.13003780400001
Adgrl3,26.568825552932058
Adgrl4,3.2364539999999997
Adgrv1,0.19027290000000002
Adh1,0.103878
Adh4,0.0
Adh5,86.67535500000001
Adh6-ps1,0.00961143
Adh6a,0.0
Adh6b,0.25484629999999997
Adh7,12.0759
Adhfe1,0.182546
Adi1,38.34086
Adig,0.0
Adipoq,0.0
Adipor1,80.76885
Adipor2,26.45833
Adk,71.90752499999999
Adm,2.355841
Adm2,0.692472
Adnp,35.915347
Adnp2,12.8494
Ado,34.4157
Adora1,0.0
Adora2a,0.089034
Adora2b,4.3038099999999995
Adora3,0.1173064
Adpgk,22.8540375
Adprh,20.443816
Adprhl1,0.0840183
Adprm,15.306407
Adprs,37.406709
Adra1a,0.0123428
Adra1b,5.75089
Adra1d,0.894925
Adra2a,0.23110419999999998
Adra2b,0.0
Adra2c,0.0
Adrb1,0.97329
Adrb2,1.07521
Adrb3,0.0
Adrm1,127.01117999999998
Adsl,82.58209769999999
Adss,101.853482
Adssl1,0.1970521
Adtrp,0.0
Aebp1,357.34474
Aebp2,75.91461260000001
Aen,74.151391
Afap1,13.034729100000002
Afap1l1,0.7243439
Afap1l2,0.049420500000000006
Afdn,28.824581000000002
Aff1,18.673062599999998
Aff2,0.02298633
Aff3,12.2444023
Aff4,51.2808071
Afg1l,2.5899750000000004
Afg3l1,31.041456000000004
Afg3l2,28.062034599999997
Afm,0.0
Afmid,3.1137280108528995
Afp,0.076512
Aftph,15.974656899999998
Aga,25.819422
Agap1,19.63649
Agap2,3.8990354
Agap3,54.591629999999995
Agbl1,0.0
Agbl2,0.04344989
Agbl3,3.35368013
Agbl4,0.00623149
Agbl5,3.6258180914946
Ager,0.5719731000000001
Agfg1,71.980227
Agfg2,21.5997269
Aggf1,17.4016306
Agk,12.0828526
Agl,21.398332
Agmat,0.0196849
Agmo,0.34838800000000003
Ago1,31.549701300000002
Ago2,24.59413
Ago3,5.207533499999999
Ago4,1.36066
Agpat1,72.06521000000001
Agpat2,5.2976410000000005
Agpat3,49.996309
Agpat4,17.913598
Agpat5,14.679641
Agps,40.869347700000006
Agr2,0.0
Agr3,0.0
Agrn,27.069950000000002
Agrp,0.586318
Agt,0.1966912
Agtpbp1,17.509892999999995
Agtr1a,0.0
Agtr1b,0.012201700000000001
Agtr2,2.529585
Agtrap,13.270539999999999
Agxt,0.0
Agxt2,0.0
Ahctf1,33.2239804
Ahcy,13.56063
Ahcyl1,107.30510199999999
Ahcyl2,18.800681
Ahdc1,14.784743800000001
Ahi1,10.1149807
Ahnak,131.703728
Ahnak2,22.9241
Ahr,2.9359
Ahrr,0.28655959999999997
Ahsa1,137.06833199999997
Ahsa2,34.604721
Ahsg,0.0
Aicda,0.1592859
Aida,104.466258
Aif1,0.6827898
Aif1l,1.7617070000000001
Aifm1,40.30436194399999
Aifm2,9.160699
Aifm3,0.0
Aig1,1.7348287
Aim2,0.382618
Aimp1,100.5012155
Aimp2,73.00889099999999
Aip,114.63719999999999
Aipl1,0.3122928
Aire,0.0600805
Ajap1,0.0
Ajm1,0.5756749999999999
Ajuba,25.070020000000003
Ak1,113.28339000000001
Ak2,117.465458
Ak3,23.2601
Ak3l2-ps,0.0
Ak4,11.7827434
Ak5,14.04575
Ak6,112.49560389999999
Ak7,0.00819427
Ak8,0.0
Ak9,0.0153217
Akain1,0.0
Akap1,33.768316999999996
Akap10,12.203484
Akap11,18.182701
Akap12,8.933489999999999
Akap13,11.829471000000002
Akap14,0.0
Akap17b,1.242938
Akap3,0.0
Akap4,0.0
Akap5,0.0643122
Akap6,0.364695
Akap7,26.229401
Akap8,55.72440170000001
Akap8l,12.194865
Akap9,6.8905464
Akip1,0.0
Akirin1,36.699225999999996
