gene,tpm
1700074P13Rik,0.0
1700080E11Rik,0.0
1700080O16Rik,0.0
1700084J12Rik,0.043838800000000004
1700084M14Rik,0.0
1700086D15Rik,0.0
1700086L19Rik,0.0
1700088E04Rik,3.5497479000000003
1700091H14Rik,0.0
1700092M07Rik,0.973623
1700093K21Rik,0.0533763
1700102P08Rik,0.261779
1700109H08Rik,1.603209
1700113H08Rik,0.0
1700122O11Rik,0.0
1700123K08Rik,0.0
1700123L14Rik,0.0
1700123O20Rik,26.85896
1700125H20Rik,0.0477477
1700128F08Rik,0.025923200000000004
1700129C05Rik,0.0
1810009A15Rik,185.31494000000004
1810009J06Rik,0.0
1810010D01Rik,0.0
1810010H24Rik,0.52413
1810013L24Rik,36.077600000000004
1810014B01Rik,3.5731091999999993
1810018F18Rik,0.0
1810022K09Rik,107.98179700000001
1810024B03Rik,0.5507186
1810030O07Rik,18.3828
1810037I17Rik,79.7572
1810043G02Rik,20.5550367
1810046K07Rik,0.0
1810049J17Rik,33.6485
1810055G02Rik,45.09074999999999
1810062G17Rik,0.231208
1810065E05Rik,0.0
2010003K11Rik,0.0
2010005H15Rik,0.08509
2010010A06Rik,0.0
2010106E10Rik,0.0
2010109A12Rik,0.0327589
2010109I03Rik,0.11460901713519998
2010111I01Rik,12.083845826120001
2010300C02Rik,0.00538932
2010315B03Rik,2.485607
2200002D01Rik,21.40403
2200002J24Rik,0.0
2210010C04Rik,0.0
2210011C24Rik,1.4958749999999998
2210016F16Rik,2.5548900000000003
2210016L21Rik,33.538160000000005
2210017I01Rik,0.0421836
2210407C18Rik,0.0
2210408I21Rik,2.816327
2210409E12Rik,0.0
2210418O10Rik,0.850749
2300002M23Rik,0.0
2300003K06Rik,0.0
2300009A05Rik,8.964094000000001
2310002L09Rik,0.0
2310003L06Rik,0.0
2310007B03Rik,0.0
2310009B15Rik,37.70819
2310011J03Rik,44.8442
2310022A10Rik,25.035731
2310022B05Rik,159.316
2310030G06Rik,0.0447362
2310033P09Rik,13.9253
2310034C09Rik,0.0
2310034G01Rik,1.00919
2310039H08Rik,35.6922
2310046K23Rik,0.0
2310050C09Rik,0.0
2310057J18Rik,0.027947700000000002
2310057M21Rik,19.319651
2310057N15Rik,0.0
2310061I04Rik,29.444247999999998
2310061N02Rik,0.0
2310079G19Rik,0.0
2410002F23Rik,39.195276
2410004B18Rik,24.852781
2410004P03Rik,0.101698
2410015M20Rik,151.25155
2410024N13Rik,0.0
2410131K14Rik,8.89025
2410137M14Rik,0.07052869999999999
2410141K09Rik,0.1756803
2510002D24Rik,10.594039999999998
2510009E07Rik,8.508567000000001
2510039O18Rik,46.6458
2610001J05Rik,74.58762
2610002M06Rik,6.5177700000000005
2610005L07Rik,30.3329
2610008E11Rik,7.199059
2610021A01Rik,13.7466952
2610024D14Rik,0.0
2610028H24Rik,0.0
2610042L04Rik,0.034999800000000005
2610044O15Rik8,19.01665
2610301B20Rik,17.011922
2610318N02Rik,16.242283
2610507B11Rik,57.363282
2610528A11Rik,0.09219069999999999
2610528J11Rik,0.0
2700049A03Rik,5.245000000000001
2700062C07Rik,20.609691
2700081O15Rik,30.432299999999998
2700097O09Rik,3.694796
2700099C18Rik,6.3366690000000006
2810004N23Rik,36.588908999999994
2810006K23Rik,6.647252
2810021J22Rik,3.58249
2810025M15Rik,44.338029
2810039B14Rik,0.9497123000000001
2810047C21Rik1,2.22764
2810408A11Rik,1.084848
2810459M11Rik,0.0
2900011O08Rik,0.0
2900026A02Rik,0.06768434
2900092C05Rik,0.0
3000002C10Rik,0.5907610000000001
3100002H09Rik,0.0
3110001I22Rik,1.73301
3110009E18Rik,11.430618699999998
3110009M11Rik,0.0
3110018I06Rik,0.0
3110021N24Rik,0.412213
3110040M04Rik,0.0
3110040N11Rik,42.594698
3110053B16Rik,2.6392429
3110067C02Rik,0.0622486
3110070M22Rik,1.19563
3110082I17Rik,54.5263753
3110082J24Rik,0.7954399999999999
3300002I08Rik,2.646827
3425401B19Rik,0.00449644
3830403N18Rik,1.69078
3830406C13Rik,13.552545320000004
3830417A13Rik,0.114649
4430402I18Rik,0.3580211
4632433K11Rik,0.0
4833418N17Rik,1.40329
4833420G17Rik,12.915869999999998
4833423E24Rik,0.0
4833427G06Rik,2.49531
4833439L19Rik,56.907360000000004
4921501E09Rik,0.0
4921504E06Rik,0.0
4921507P07Rik,0.0
4921509C19Rik,0.0
4921511C20Rik,0.0
4921511M17Rik,0.0
4921517D22Rik,0.0
4921524J17Rik,13.16048
4921524L21Rik,0.0
4921530L21Rik,0.0
4921536K21Rik,0.1497
4921539E11Rik,0.0
4922502D21Rik,0.0
4930402F06Rik,0.0
4930402H24Rik,23.3715331
4930402K13Rik,0.0
4930404H24Rik,0.0
4930404N11Rik,0.62575
4930407I10Rik,0.0
4930412O13Rik,0.0
4930415H17Rik,0.0
4930415L06Rik,0.0
4930415O20Rik,1.09206
4930421P07Rik,0.0
4930426L09Rik,0.263498
4930430A15Rik,0.0
4930430F08Rik,14.2619089
4930431P19Rik,0.346269
4930432E11Rik,0.017950099999999997
4930432K21Rik,1.595104
4930432M17Rik,0.0
4930433I11Rik,0.0
4930435E12Rik,0.0
4930438A08Rik,0.0
4930442H23Rik,0.0452427
4930444G20Rik,0.0
4930444P10Rik,0.222103
4930447A16Rik,0.0
4930447C04Rik,0.1475369
4930447F04Rik,0.0
4930448K20Rik,0.0
4930449A18Rik,0.0
4930449I24Rik,0.0
4930451G09Rik,1.073848
4930451I11Rik,0.0
4930452B06Rik,3.9674199999999997
4930453N24Rik,11.09878
4930455H04Rik,0.0
4930465K10Rik,0.046251
4930467E23Rik,0.0
4930469K13Rik,0.09344830000000001
4930470P17Rik,0.0792673
4930471M09Rik,0.0265682
4930474N05Rik,0.150238
4930480E11Rik,0.0
4930486L24Rik,0.0
4930488N24Rik,0.0
4930502E18Rik,0.0
4930503B20Rik,0.0
4930503E14Rik,0.126695
4930503E24Rik,0.0
4930503H13Rik,0.0
4930503L19Rik,10.665474799999998
4930505A04Rik,0.0333513
4930507D05Rik,0.0618146
4930512M02Rik,0.0
4930513O06Rik,0.0774637
4930515G13Rik,0.0
4930515G16Rik,0.0
4930516K23Rik,0.00840346
4930518I15Rik,0.12554200000000001
4930519F09Rik,0.0
4930519F16Rik,1.0801768999999999
4930519G04Rik,0.013482599999999999
4930519P11Rik,0.07575169999999999
4930522H14Rik,0.0
4930522L14Rik,10.92369
4930523C07Rik,15.0465379
4930524B15Rik,0.0
4930524J08Rik,8.19775
4930524N10Rik,0.0
4930526A20Rik,1.123
4930529C04Rik,0.0241447
4930535I16Rik,0.8746700000000001
4930539E08Rik,0.0607899
4930544D05Rik,0.0
4930544G11Rik,0.0
4930548H24Rik,0.0588409
4930550C14Rik,0.302965
4930550L24Rik,0.0345755
4930555G01Rik,0.0
4930555K19Rik,0.0
4930556J24Rik,0.0701041
4930558C23Rik,0.0
4930558K02Rik,0.0
4930562C15Rik,0.5295797
4930563M21Rik,0.0
4930564D02Rik,0.0
4930568D16Rik,0.0
4930572O03Rik,0.0
4930578C19Rik,0.0
4930578G10Rik,0.0
4930578I06Rik,0.0
4930579F01Rik,0.0
4930579G24Rik,16.4954
4930583I09Rik,0.0
4930590J08Rik,0.06495707
4930595D18Rik,0.0
4930595M18Rik,0.0
4930596D02Rik,0.0
4931400O07Rik,0.0
4931406B18Rik,0.0442125
4931406C07Rik,13.080226300000001
4931406P16Rik,17.07046622
4931408C20Rik,0.0
4931409K22Rik,0.0
4931414P19Rik,5.418538
4931417E11Rik,0.0
4931422A03Rik,0.43663199999999996
4931423N10Rik,0.0289413
4931428F04Rik,6.928158000000001
4931428L18Rik,0.20672100000000002
4931429L15Rik,0.0251087
4931440F15Rik,0.0252538
4931440P22Rik,3.2394487
4932411N23Rik,0.0
4932414N04Rik,0.20377038
4932415D10Rik,0.0112446
4932415M13Rik,0.0
4932429P05Rik,0.0
4932431P20Rik,0.0
4932438A13Rik,6.5267372477927
4932438H23Rik,0.010652
4933400A11Rik,0.0232352
4933401B06Rik,0.0
4933402D24Rik,0.09146069999999999
4933402E13Rik,0.0
4933402J07Rik,0.0
4933402N03Rik,0.0
4933402N22Rik,0.0
4933403O08Rik,0.0
4933405L10Rik,0.318134
4933405O20Rik,0.0
4933406M09Rik,0.0
4933407L21Rik,0.075276
4933408B17Rik,0.297379
4933409G03Rik,0.0
4933411K16Rik,0.38124600000000003
4933412A08Rik,0.127109
4933412E24Rik,0.0
4933414I15Rik,0.0
4933415A04Rik,0.0
4933415F23Rik,0.0
4933416C03Rik,0.0
4933416E14Rik,0.0
4933416I08Rik,0.0
4933417A18Rik,0.0
4933417G07Rik,0.0
4933421I07Rik,0.0
4933424G06Rik,0.0256459
4933425L06Rik,0.0
4933427D14Rik,5.65118871
4933427G23Rik,0.09597539999999999
4933427I04Rik,0.45267700000000005
4933428G20Rik,0.265974
4933428M09Rik,0.0
4933430I17Rik,0.285094
4933434E20Rik,48.865219
4933436I01Rik,0.0
5031410I06Rik,0.0526048
5031439G07Rik,39.707978
5033404E19Rik,0.0
5033423K11Rik,0.0
5330417C22Rik,0.0169718
5330417H12Rik,0.0
5430401F13Rik,0.0
5430402E10Rik,0.0
5430403G16Rik,1.25765
5430419D17Rik,0.00309144
5430427O19Rik,0.00671818
5430437J10Rik,0.185028
5530400C23Rik,0.0
5530401A14Rik,0.00696367
5730409E04Rik,18.42497
5730416F02Rik,0.0
5730455P16Rik,13.0333000207597
5730480H06Rik,10.251051
5730507C01Rik,1.818181
5730522E02Rik,0.0
5730596B20Rik,1.17058
5830411N06Rik,0.0114531
5830417I10Rik,13.8935
5830473C10Rik,0.13552999999999998
5930422O12Rik,0.0366068
6030408B16Rik,0.1730426
6030445D17Rik,0.194863
6030452D12Rik,0.0
6030458C11Rik,8.476984
6030468B19Rik,0.054128699999999995
6030498E09Rik,0.0
6330403K07Rik,0.49458500000000005
6330409D20Rik,0.0
6330549D23Rik,2.5040639999999996
6430531B16Rik,0.11482
6430548M08Rik,4.729313001575039
6430550D23Rik,0.3035741
6430571L13Rik,0.27828200000000003
6430628N08Rik,0.0
6720489N17Rik,3.265989
6820408C15Rik,0.018777000000000002
6820431F20Rik,63.34491
7420426K07Rik,0.0
7530416G11Rik,0.12456400000000001
7530428D23Rik,0.0
8030411F24Rik,0.0574643
8030462N17Rik,3.9234920000000004
8030474K03Rik,0.0
9030025P20Rik,2.3516455
9030612E09Rik,0.07161849999999999
9030619P08Rik,0.0713685
9030624G23Rik,2.84424
9130008F23Rik,5.390336
9130019O22Rik,5.63355
9130023H24Rik,2.38957
9130204L05Rik,0.0
9130208D14Rik,0.00858025
9130213A22Rik,0.206116
9130230L23Rik,0.33134487
9130401M01Rik,27.7671016
9130409I23Rik,0.027995099999999995
9230102O04Rik,0.0
9230104L09Rik,0.10071000000000001
9230110F15Rik,0.0
9230112D13Rik,0.0
9230113P08Rik,0.0133062
9330159F19Rik,1.962176
9330161L09Rik,0.265127
9330182L06Rik,0.0
9330182O14Rik,0.0
9430007A20Rik,0.0
9430015G10Rik,9.908313
9430025C20Rik,0.05219680000000001
9430038I01Rik,5.849555
9430069I07Rik,0.061916099999999995
9430097D07Rik,0.0
9530002B09Rik,0.0
9530003J23Rik,0.0
9530050K03Rik,0.0
9530053A07Rik,0.07520085200000001
9530068E07Rik,126.491163
9530077C05Rik,1.5667687300000004
9630041A04Rik,0.0
9830107B12Rik,0.00731196
9930012K11Rik,3.5616890000000003
9930021J03Rik,9.740886
9930022D16Rik,0.0
9930104L06Rik,6.414286700000001
9930111J21Rik1,0.06799816
9930111J21Rik2,0.21675326
A030003K21Rik,0.0
A030005K14Rik,0.0
A030005L19Rik,0.154428
A030014E15Rik,0.0
A130006I12Rik,0.320297
A130010J15Rik,5.124890000000001
A1bg,0.0
A1cf,0.0
A230050P20Rik,0.10434489999999999
A230072I06Rik,0.0
A26c2,0.0
A2m,0.0108494
A2ml1,0.13311534000000003
A330044P14Rik,0.170807
A330070K13Rik,0.0
A3galt2,0.12718
A430005L14Rik,19.852127
A430033K04Rik,3.507328
A430060F13Rik,0.0
A430078G23Rik,0.262848
A430089I19Rik,0.0
A4galt,0.0
A4gnt,0.0372899
A530016L24Rik,0.427346
A530032D15Rik,0.10193724000000001
A530064D06Rik,0.056443499999999994
A530084C06Rik,0.0
A630001G21Rik,1.2294133999999999
A630010A05Rik,0.18048599999999998
A630023A22Rik,0.081385
A630073D07Rik,0.0340077
A630076J17Rik,0.0
A630089N07Rik,4.756176
A630095E13Rik,0.4030041
A630095N17Rik,0.164994
A730009L09Rik,0.0
A730015C16Rik,0.46963299999999997
A730046J19Rik,0.0318139
A730049H05Rik,0.0832704
A730061H03Rik,0.170752
A730071L15Rik,0.189399
A830005F24Rik,1.19675
A830018L16Rik,0.1417331
A830031A19Rik,0.0
A930002H24Rik,9.82307
A930004D18Rik,13.91587
A930009A15Rik,0.0
A930017K11Rik,0.0611151
A930017M01Rik,0.008883799999999999
A930018P22Rik,0.0
A930033H14Rik,0.39617800000000003
A930035D04Rik,9.42655
AA413626,0.232395
AA414768,0.0
AA467197,0.896925
AA543401,0.0
AA619741,0.0
AA623943,0.0
AA792892,0.0
AA986860,1.551676
AB124611,0.19125599999999998
AC016791.1,0.0
AC016791.2,0.0
AC021063.1,0.0
AC025794.2,0.0
AC026385.2,0.0
AC073947.1,0.0
AC087233.1,0.0
AC087233.2,0.0
AC087559.1,0.0
AC087559.2,0.0
AC087559.3,0.0
AC087901.1,0.0
AC090479.1,0.0
AC090881.3,4.04177
AC091283.1,0.0
AC091332.1,0.0
AC096777.2,0.0
AC098733.1,0.0
AC098875.1,0.0
AC098880.1,0.0309793
AC098880.2,2.85581
AC099590.1,0.0
AC099591.1,0.0
AC100212.1,0.0
AC100212.2,0.0
AC100212.3,1.0981199999999999e-07
AC100212.4,0.0
AC100212.5,0.0
AC100212.6,0.0
AC100212.7,0.0
AC100212.8,0.0
AC100724.1,0.21398000000000003
AC101593.1,0.0
AC102040.1,0.0
AC102091.1,0.0
AC102091.2,0.0
AC102106.1,0.42723199999999995
AC102106.2,0.0
AC102119.1,0.0
AC102132.2,0.0
AC102135.1,0.0
AC102156.1,0.0
AC102156.2,0.0
AC102156.3,0.0
AC102240.1,0.0
AC102249.1,2.62473
AC102264.1,0.0
AC102268.2,0.0777459133353
AC102285.1,0.0
AC102354.1,0.0
AC102410.1,0.022039700000000002
AC102437.1,0.0
AC102437.2,0.0
AC102437.3,0.0
AC102492.1,0.0
AC102492.2,0.0
AC102492.3,0.0
AC102588.1,0.0
AC102610.1,0.0
AC103363.1,0.21934499999999998
AC103405.1,0.0
AC103405.2,0.0
AC103597.1,0.0
AC103597.2,0.0
AC103658.1,0.0
AC103947.1,0.0
AC104103.1,0.0
AC104866.1,0.0
AC105061.1,0.0
AC105061.2,0.0
AC105297.1,0.0
AC105304.2,0.0
AC105333.1,0.0
AC107664.1,1.00427
AC107664.2,0.0
AC107710.1,0.0
AC107756.1,0.0
AC107765.1,0.0
AC107765.2,0.0
AC107768.2,0.0
AC107773.1,0.0
AC107792.2,0.0
AC108777.1,0.0
AC108812.1,0.0
AC108814.1,0.0
AC108910.1,0.0
AC109138.7,0.0
AC109149.1,0.0721441
AC109152.1,0.0
AC109261.1,0.0
AC109261.2,0.0
AC109261.3,0.0
AC110168.1,0.0
AC110180.1,0.0
AC110212.1,0.0
AC110212.2,0.0
AC110262.2,0.0
AC110262.4,0.0
AC110375.1,0.0
AC110514.2,0.0
AC110562.1,0.0
AC110913.1,0.310343
AC111023.1,0.0
AC113075.1,0.0
AC113104.2,0.0
AC113528.1,1.29082
AC113540.1,0.209761
AC113953.1,0.0
AC113961.2,0.0
AC114003.1,0.0
AC114652.1,0.0
AC114677.1,0.0
AC114824.1,0.0
AC114824.2,0.0
AC114990.1,14.7917
AC115117.1,7.16383
AC115302.1,0.0
AC115631.1,10.2304
AC115692.2,0.0
AC115715.1,0.0
AC115752.2,0.0
AC115752.3,0.0
AC115768.1,0.08180839999999999
AC115768.2,0.0
AC115783.1,0.0
AC115789.3,0.0
AC115822.1,0.0
AC115894.1,0.0
AC115970.1,0.0
AC116128.1,0.0
AC116451.1,0.0
AC116451.2,0.08855249999999999
AC116595.1,0.0
AC116658.1,0.0
AC116658.2,0.0
AC116766.1,0.238419
AC116799.1,0.0
AC116841.1,3.4275599999999997
AC116871.1,0.0
AC116871.2,0.0
AC116871.3,0.0
AC116871.4,0.0
AC117217.1,0.0
AC117217.2,0.0
AC117235.1,0.0
AC117239.1,0.0
AC117239.2,0.347426
AC117244.1,0.0
AC117257.1,0.0
AC117805.1,0.0
AC117809.2,0.0
AC118472.1,0.0
AC118608.1,0.0
AC118614.1,0.0
AC118632.1,0.0
AC118642.1,0.0
AC118642.2,0.0
AC118684.1,0.0
AC118695.2,0.0
AC119957.1,0.331449
AC119987.1,0.0
AC120011.1,0.0
AC120397.1,0.0
AC120797.1,0.0
AC121135.1,0.0
AC121135.2,0.413473
AC121299.1,0.0
AC121539.1,0.0
AC121539.2,0.0
AC121603.2,0.0
AC121603.4,0.0
AC121783.1,0.506256
AC121796.1,0.0
AC121797.1,0.0
AC121824.2,0.0
AC121864.1,0.0
AC121875.1,0.031486900000000005
AC121875.2,0.0
AC121875.4,0.0
AC121957.1,0.0
AC121967.1,0.0760103
AC122051.1,0.0
AC122051.2,0.0
AC122117.1,0.0
AC122119.1,0.0
AC122119.2,5.4488
AC122140.1,0.0
AC122211.1,0.0
AC122243.2,0.0
AC122245.1,0.0
AC122252.4,0.0
AC122253.2,0.0606631
AC122253.3,0.0701568
AC122270.1,0.0
AC122270.2,0.0
AC122270.3,0.0
AC122271.1,0.0
AC122271.2,0.0
AC122271.3,0.0
AC122306.1,18.7998
AC122330.1,0.0
AC122398.1,0.0
AC122398.2,0.055284400000000004
AC122398.3,0.0
AC122445.1,0.0
AC122453.1,1.22107
AC122453.2,0.0
AC122454.1,0.0
AC122464.1,0.0
AC122464.2,0.0
AC122481.1,0.08523510000000001
AC122481.2,0.427741
AC122497.1,0.0
AC122536.1,0.0
AC122746.1,0.0
AC122821.1,3.23303
AC122826.1,0.0
AC122846.1,0.0
AC122846.2,0.0
AC122848.1,0.0
AC122848.2,0.0
AC122852.1,0.0
AC122861.1,0.218173
AC122861.2,0.0191499
AC122861.3,8.82968
AC122861.5,0.0
AC122895.1,0.0
AC123659.1,0.0
AC123853.2,0.0
AC123853.3,0.0381258
AC123873.1,0.0
AC123873.2,0.0
AC123873.3,0.0
AC123930.1,0.0
AC123951.1,0.0
AC124108.1,0.0130095
AC124126.1,0.0
AC124181.1,0.057458100000000005
AC124231.1,0.0
AC124231.2,0.0
AC124237.1,2.37698
AC124336.1,0.0
AC124383.1,0.0
AC124394.1,0.0
AC124459.1,0.185859
AC124502.2,0.10377
AC124502.3,1.27203
AC124512.1,0.816951
AC124513.1,0.0
AC124542.1,0.0
AC124548.1,0.0
AC124557.1,0.0
AC124578.2,0.0
AC124578.3,1.16232
AC124578.4,0.0
AC124606.1,0.0
AC124606.2,0.0
AC124716.1,0.0616576
AC124740.2,0.136138
AC124973.1,0.0
AC125059.1,0.06868819999999999
AC125059.2,0.0
AC125091.1,0.0
AC125122.1,0.0
AC125122.2,1.0532
AC125149.1,0.0
AC125149.2,0.0
AC125149.3,0.0939175
AC125149.4,0.0
AC125149.5,0.0
AC125156.1,0.0
AC125178.1,0.0
AC125178.2,0.0
AC125178.3,0.0
AC125203.1,0.0
AC125210.1,0.0
AC125218.1,0.0
AC125218.2,0.0
AC125218.3,0.0
AC125259.1,0.0
AC125259.2,0.0
AC125339.1,0.0
AC125456.1,1.52877
AC126027.1,0.0
AC126031.1,0.0
AC126031.2,0.0
AC126031.4,0.0
AC126035.1,0.0
AC126040.1,0.0
AC126041.1,0.0
AC126254.1,0.386233
AC126254.2,0.0
AC126254.3,0.0
AC126438.1,0.691801
AC126438.3,0.0
AC126438.4,0.346406
AC126448.1,0.0
AC126449.1,0.0
AC126686.1,0.0
AC126807.1,1.02168
AC126807.2,0.0
AC126807.3,0.0
AC126944.1,0.9993280000000001
AC127236.1,0.0
AC127256.2,0.0
AC127274.1,0.0
AC127274.2,0.0
AC127274.3,0.0
AC127274.4,0.0
AC127314.1,0.0
AC127331.1,0.0538559
AC127331.2,38.5373
AC127331.3,0.0
AC127331.4,0.0
AC127331.5,0.0
AC127331.6,0.0
AC127331.7,0.0
AC127331.8,0.0
AC127331.9,0.0
AC127347.1,0.0
AC127361.1,0.0
AC127361.2,0.0
AC127556.2,0.0
AC127693.2,0.0
AC127693.3,0.0
AC128672.2,0.0
AC128739.1,0.0
AC129179.1,0.0
AC129179.3,0.0
AC129188.2,0.0
AC129217.1,1.14466
AC129217.2,0.0
AC129315.1,0.0
AC129773.1,0.0828329
AC130218.1,0.0
AC130693.1,0.0
AC130718.1,0.0
AC131065.1,0.0
AC131065.3,0.0
AC131105.1,0.0
AC131185.2,0.795756
AC131231.1,0.0
AC131323.4,0.0
AC131675.2,19.3636
AC131692.1,1.013428
AC131692.2,0.0
AC131705.1,0.0
AC131796.1,2.51784
AC131796.3,0.0
AC132088.1,0.0
AC132091.1,0.0
AC132100.1,0.15096500000000002
AC132100.3,0.258733
AC132140.1,0.0
AC132235.1,0.304183
AC132235.3,0.0
AC132253.1,0.0
AC132253.3,0.0
AC132307.4,0.0
AC132307.6,0.0
AC132351.1,0.0
AC132418.2,0.0
AC132418.3,0.0
AC132444.1,0.10958299999999999
AC132444.2,0.185087
AC132444.3,0.0
AC132444.4,0.185087
AC132444.5,0.0
AC132444.6,0.0
AC132452.3,0.0
AC132452.4,0.0
AC132481.2,0.0
AC132911.2,0.0
AC133095.1,0.0
AC133095.2,0.0
AC133103.1,0.142541
AC133103.2,0.0
AC133103.3,0.0
AC133103.4,0.0
AC133103.5,0.0
AC133103.6,0.185087
AC133103.7,0.555262
AC133172.1,0.0
AC133186.1,0.0
AC133509.1,0.42408900000000005
AC133517.1,0.0
AC133523.1,0.186608
AC133523.3,0.0
AC133941.1,0.0
AC133968.1,0.0
AC134333.1,0.0
AC134458.1,3.29794
AC134458.3,0.0
AC134458.4,0.0
AC134468.1,12.9332
AC134471.1,0.0
AC134471.2,0.0
AC134471.3,0.0
AC134540.1,0.0
AC134576.1,0.0
AC134576.2,0.0
AC134576.3,0.132899
AC134591.2,0.0
AC134830.2,0.0
AC134908.1,0.0
AC134908.4,0.08125489999999999
AC135084.1,0.0
AC135509.1,0.0
AC135670.1,0.0
AC136453.1,0.0
AC136921.1,0.0
AC137150.1,0.0
AC137585.2,0.0
AC137605.4,0.047683800000000005
AC137605.6,0.325604
AC138134.2,0.315874
AC138174.1,0.0
AC138174.3,0.0
AC138310.1,0.0
AC138310.2,0.0
AC138768.1,0.0
AC138790.5,0.0
AC139040.1,0.0
AC139157.1,0.0
AC139233.1,0.0
AC139240.1,0.0
AC139296.1,0.0
AC139296.2,0.0
AC139296.3,0.0
AC139334.1,0.0
AC139334.2,0.408641
AC139553.1,0.0
AC139750.1,0.0
AC139750.2,0.0
AC140047.1,0.0
AC140047.2,0.0
AC140053.1,0.0
AC140240.1,0.0
AC140240.2,0.0
AC140240.3,0.0
AC140267.1,0.0
AC140298.1,0.0
AC140316.1,0.014972999999999998
AC140316.2,0.0
AC140325.1,0.0
AC140325.2,0.0
AC140325.3,0.0
AC140325.4,0.0
AC140365.1,0.0
AC140378.1,0.0
AC140413.4,0.0
AC140980.1,0.0
AC140980.2,0.0
AC141429.1,0.0866215
AC141477.1,0.0
AC141640.1,0.0
AC142103.1,0.0
AC142213.1,0.0
AC142213.2,0.0
AC142213.3,0.0
AC142213.4,0.0
AC142213.5,0.0
AC142249.1,0.0
AC142448.3,0.0
